City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,Huarmey,61.67,96.37,264.68,97,100,0.32,RU,2021-04-02 21:22:41
297,Huarmey,-11.4386,-61.4472,300.68,88,69,1.03,BR,2021-04-02 21:19:13
298,Huarmey,22.2394,68.9678,299.58,70,5,3.43,IN,2021-04-02 21:22:41
299,Huarmey,-17.3667,49.4167,296.08,80,74,3.7,MG,2021-04-02 21:22:42
300,Huarmey,69.3,139.9,247.11,99,100,0.74,RU,2021-04-02 21:22:42
301,Huarmey,35.507,27.2132,285.15,66,6,3.6,GR,2021-04-02 21:22:42
302,Huarmey,-9.8756,-56.0861,298.62,92,61,1.72,BR,2021-04-02 21:22:43
303,Huarmey,66.9395,-53.6735,261.31,77,97,1.09,GL,2021-04-02 21:22:43
304,Huarmey,65.8167,87.9833,259.36,86,99,5.21,RU,2021-04-02 21:21:07
305,Huarmey,-25.4,-70.4833,293.37,72,22,3.11,CL,2021-04-02 21:22:43
306,Huarmey,37.3894,-120.6133,302.04,20,1,2.32,US,2021-04-02 21:22:44
307,Huarmey,45.1667,10.7833,289.82,58,0,0.51,IT,2021-04-02 21:22:44
308,Huarmey,41.7764,126.0319,281.44,87,100,1.08,CN,2021-04-02 21:21:18
309,Huarmey,65.8596,24.8228,273.15,86,0,3.09,FI,2021-04-02 21:22:45
310,Huarmey,36.6177,-121.9166,288.15,63,1,3.6,US,2021-04-02 21:22:45
311,Huarmey,7.1053,-77.7641,300.42,75,100,0.3,CO,2021-04-02 21:22:45
312,Huarmey,2.6708,72.8944,301.46,75,13,7.08,MV,2021-04-02 21:22:46
313,Huarmey,20.9,70.3667,298.49,75,71,2.29,IN,2021-04-02 21:22:46
314,Huarmey,-6.2887,145.8655,289.14,93,100,0.75,PG,2021-04-02 21:22:46
315,Huarmey,29.0331,21.5482,289.97,30,0,2.35,LY,2021-04-02 21:22:47
316,Huarmey,14.5452,-60.8388,300.15,61,40,7.2,MQ,2021-04-02 21:22:47
317,Huarmey,-20.7377,116.8463,299.68,52,1,4.64,AU,2021-04-02 21:22:47
318,Huarmey,51.6632,-3.8044,282.59,72,2,4.09,GB,2021-04-02 21:22:48
319,Huarmey,-16.5382,28.7088,295.52,67,5,3.38,ZM,2021-04-02 21:22:48
320,Huarmey,27.5064,-99.5075,299.15,31,90,8.23,US,2021-04-02 21:20:58
321,Huarmey,46.0213,7.7491,286.48,100,0,7.72,CH,2021-04-02 21:22:48
322,Huarmey,42.4072,12.8592,283.71,81,0,5.66,IT,2021-04-02 21:22:49
323,Huarmey,-51.6226,-69.2181,289.15,41,0,3.6,AR,2021-04-02 21:20:52
324,Huarmey,30.5667,79.5667,277.76,33,0,3.38,IN,2021-04-02 21:22:49
325,Huarmey,28.963,-13.5477,292.15,68,20,5.14,ES,2021-04-02 21:22:49
326,Huarmey,10.5669,72.642,301.29,61,45,5.57,IN,2021-04-02 21:22:50
327,Huarmey,15.4,-89.6667,304.15,42,20,5.14,GT,2021-04-02 21:22:50
328,Huarmey,55.1001,-105.2842,277.15,52,95,6.69,CA,2021-04-02 21:22:50
329,Huarmey,-20.2333,164.0167,298.95,87,100,4.3,NC,2021-04-02 21:21:18
330,Huarmey,20.8667,-90.4,297.79,62,60,9.17,MX,2021-04-02 21:22:51
331,Huarmey,26.5851,101.7128,283.71,63,0,0.98,CN,2021-04-02 21:22:51
332,Huarmey,-25.9653,32.5892,297.04,73,20,3.6,MZ,2021-04-02 21:22:51
333,Huarmey,44.6453,-63.5724,277.15,93,100,1.54,CA,2021-04-02 21:22:48
334,Huarmey,18.4411,1.4078,300.19,7,0,5.0,ML,2021-04-02 21:22:52
335,Huarmey,14.8961,-24.4956,296.17,70,9,4.43,CV,2021-04-02 21:22:52
336,Huarmey,-34.4833,-54.3333,292.01,77,28,3.48,UY,2021-04-02 21:22:52
337,Huarmey,-16.7,-151.0167,300.68,70,0,0.06,PF,2021-04-02 21:22:53
338,Huarmey,-26.5833,18.1333,300.15,26,81,2.57,NA,2021-04-02 21:22:53
339,Huarmey,11.9934,105.4635,299.58,82,88,3.17,KH,2021-04-02 21:22:53
340,Huarmey,48.8125,103.5347,270.26,27,0,1.31,MN,2021-04-02 21:22:54
341,Huarmey,33.7385,113.3012,282.27,88,100,2.01,CN,2021-04-02 21:22:54
342,Huarmey,-18.65,-173.9833,302.15,70,40,3.6,TO,2021-04-02 21:22:54
343,Huarmey,61.2767,108.0108,263.04,94,100,4.02,RU,2021-04-02 21:22:54
344,Huarmey,-20.4,164.5667,297.84,91,100,4.19,NC,2021-04-02 21:22:55
345,Huarmey,-21.3585,55.7679,298.15,88,75,6.69,RE,2021-04-02 21:22:55
346,Huarmey,-25.85,25.6333,290.15,82,37,1.03,ZA,2021-04-02 21:22:56
347,Huarmey,14.8888,5.2692,301.15,7,0,5.14,NE,2021-04-02 21:22:56
348,Huarmey,63.2842,118.3319,240.83,99,59,1.55,RU,2021-04-02 21:22:56
349,Huarmey,41.5284,-87.4237,283.71,27,1,6.69,US,2021-04-02 21:22:56
350,Huarmey,40.2833,97.2,278.55,22,100,8.7,CN,2021-04-02 21:22:57
351,Huarmey,29.5833,-9.5,288.39,70,61,2.06,MA,2021-04-02 21:22:57
352,Huarmey,35.8567,8.4765,294.15,11,63,2.06,TN,2021-04-02 21:22:57
353,Huarmey,53.2014,5.8086,279.82,70,75,8.75,NL,2021-04-02 21:22:58
354,Huarmey,30.95,113.55,284.15,93,90,3.0,CN,2021-04-02 21:22:58
355,Huarmey,58.0458,63.696,274.82,98,100,3.26,RU,2021-04-02 21:22:58
356,Huarmey,29.0464,111.6783,283.69,85,100,3.8,CN,2021-04-02 21:22:59
357,Huarmey,70.4692,-68.5914,251.15,71,1,4.63,CA,2021-04-02 21:22:59
358,Huarmey,21.6,-98.9667,289.6,96,100,0.21,MX,2021-04-02 21:22:59
359,Huarmey,60.1432,-45.2371,275.36,98,100,1.26,GL,2021-04-02 21:23:00
360,Huarmey,61.0296,76.1136,274.15,93,90,5.0,RU,2021-04-02 21:23:00
361,Huarmey,69.7008,170.3133,247.18,93,9,0.75,RU,2021-04-02 21:20:49
362,Huarmey,-31.393,-58.0209,297.15,64,40,2.06,AR,2021-04-02 21:23:01
363,Huarmey,28.5004,-13.8627,292.15,77,40,7.72,ES,2021-04-02 21:23:01
364,Huarmey,13.0167,31.8667,301.23,10,12,8.18,SD,2021-04-02 21:23:01
365,Huarmey,-34.5833,150.8552,289.82,91,0,0.45,AU,2021-04-02 21:23:01
366,Huarmey,-5.8092,-61.3003,305.15,55,0,3.09,BR,2021-04-02 21:23:02
367,Huarmey,42.0411,-87.6901,283.71,18,20,7.2,US,2021-04-02 21:23:02
368,Huarmey,-12.2929,33.1782,288.93,93,14,2.47,ZM,2021-04-02 21:23:02
369,Huarmey,69.4865,88.3972,245.76,86,19,2.74,RU,2021-04-02 21:23:03
370,Huarmey,53.0452,158.6483,271.15,54,5,3.0,RU,2021-04-02 21:23:03
371,Huarmey,-14.4667,132.2667,294.15,94,95,2.06,AU,2021-04-02 21:23:03
372,Huarmey,8.3167,77.1833,302.15,79,20,2.06,IN,2021-04-02 21:23:04
373,Huarmey,58.4497,92.1703,271.68,91,100,3.92,RU,2021-04-02 21:23:04
374,Huarmey,39.7432,98.5174,277.95,30,100,1.56,CN,2021-04-02 21:23:04
375,Huarmey,10.346,107.0843,299.61,82,94,2.86,VN,2021-04-02 21:23:05
376,Huarmey,-18.1167,-63.9333,288.55,88,95,1.22,BO,2021-04-02 21:23:05
377,Huarmey,0.8,127.4,300.53,78,87,2.28,ID,2021-04-02 21:23:05
378,Huarmey,38.9342,100.4517,278.55,32,100,0.99,CN,2021-04-02 21:23:06
379,Huarmey,43.9298,2.148,285.93,68,25,0.89,FR,2021-04-02 21:23:06
380,Huarmey,39.6731,33.6136,278.71,74,7,2.96,TR,2021-04-02 21:23:07
381,Huarmey,1.3292,172.9752,302.15,79,40,5.14,KI,2021-04-02 21:23:07
382,Huarmey,28.3667,129.4833,292.35,94,100,5.51,JP,2021-04-02 21:23:07
383,Huarmey,17.0151,54.0924,299.15,44,0,2.57,OM,2021-04-02 21:23:08
384,Huarmey,39.8885,4.2658,287.15,94,20,1.54,ES,2021-04-02 21:23:08
385,Huarmey,-21.35,165.15,297.02,92,100,4.28,NC,2021-04-02 21:23:09
386,Huarmey,45.2698,36.3303,280.51,93,6,4.86,UA,2021-04-02 21:23:09
387,Huarmey,-32.5833,151.7833,289.82,100,62,2.57,AU,2021-04-02 21:23:09
388,Huarmey,-22.4,46.1167,289.97,97,19,2.71,MG,2021-04-02 21:23:10
389,Huarmey,-20.7333,139.5,294.15,46,0,3.09,AU,2021-04-02 21:23:10
390,Huarmey,47.9077,106.8832,266.15,86,0,1.0,MN,2021-04-02 21:23:10
391,Huarmey,-28.3167,153.4,295.37,64,90,8.23,AU,2021-04-02 21:23:10
392,Huarmey,54.4299,31.8996,274.88,79,85,2.57,RU,2021-04-02 21:20:46
393,Huarmey,29.9502,-91.7507,291.48,25,1,2.06,US,2021-04-02 21:23:11
394,Huarmey,46.3834,-75.966,274.15,19,0,6.69,CA,2021-04-02 21:23:11
395,Huarmey,49.4867,105.9228,271.2,66,0,3.22,MN,2021-04-02 21:23:11
396,Huarmey,1.6136,16.0517,297.37,76,95,1.14,CG,2021-04-02 21:23:12
397,Huarmey,13.5928,-89.8275,305.15,35,0,3.6,SV,2021-04-02 21:23:12
398,Huarmey,63.4453,120.3167,245.34,98,56,2.44,RU,2021-04-02 21:23:12
399,Huarmey,-2.5908,-51.9542,297.99,88,100,1.35,BR,2021-04-02 21:18:32
400,Huarmey,-5.1989,-35.4608,300.15,78,20,2.06,BR,2021-04-02 21:23:13
401,Huarmey,-26.2544,-49.5183,288.15,94,62,0.45,BR,2021-04-02 21:23:13
402,Huarmey,46.251,32.2927,281.33,93,100,4.82,UA,2021-04-02 21:23:13
403,Huarmey,-3.1374,142.3475,298.11,89,100,2.33,PG,2021-04-02 21:23:10
404,Huarmey,9.9658,98.6348,299.98,81,93,2.47,TH,2021-04-02 21:23:14
405,Huarmey,45.0205,-93.218,289.26,21,1,10.8,US,2021-04-02 21:23:14
406,Huarmey,29.1081,21.2869,290.11,29,0,2.25,LY,2021-04-02 21:23:14
407,Huarmey,51.3813,1.3862,280.37,72,100,2.24,GB,2021-04-02 21:23:15
408,Huarmey,45.4375,40.5756,279.92,87,11,5.64,RU,2021-04-02 21:23:15
409,Huarmey,-17.2614,27.4618,296.15,61,0,1.0,ZM,2021-04-02 21:23:15
410,Huarmey,58.8053,-122.7002,269.15,46,40,1.54,CA,2021-04-02 21:23:15
411,Huarmey,37.3394,-121.895,298.15,43,75,4.12,US,2021-04-02 21:22:18
412,Huarmey,-30.1811,-50.2056,293.63,83,95,5.56,BR,2021-04-02 21:23:16
413,Huarmey,33.816,-78.68,285.37,25,1,4.63,US,2021-04-02 21:23:16
414,Huarmey,36.2946,-76.2511,281.15,31,40,7.72,US,2021-04-02 21:23:17
415,Huarmey,30.4833,-115.95,292.57,58,0,5.23,MX,2021-04-02 21:23:17
416,Huarmey,61.7333,130.2811,249.15,64,0,3.0,RU,2021-04-02 21:23:17
417,Huarmey,12.524,-70.027,300.93,83,40,9.77,AW,2021-04-02 21:23:17
418,Huarmey,28.6833,115.8833,288.53,91,100,4.04,CN,2021-04-02 21:23:18
419,Huarmey,38.5167,-28.7,289.15,82,75,7.72,PT,2021-04-02 21:21:17
420,Huarmey,7.9986,124.2928,293.98,96,100,0.24,PH,2021-04-02 21:23:18
421,Huarmey,21.3906,-158.1547,300.15,50,75,4.12,US,2021-04-02 21:23:19
422,Huarmey,24.6877,46.7219,302.15,18,0,3.27,SA,2021-04-02 21:18:32
423,Huarmey,19.2056,-69.3369,302.15,70,20,3.09,DO,2021-04-02 21:23:19
424,Huarmey,-16.5167,-151.75,300.62,70,0,1.01,PF,2021-04-02 21:23:19
425,Huarmey,60.3778,92.6267,270.2,91,98,3.77,RU,2021-04-02 21:18:23
426,Huarmey,66.7131,27.4306,268.93,98,93,1.29,FI,2021-04-02 21:23:20
427,Huarmey,29.2747,82.1838,275.87,31,0,3.12,NP,2021-04-02 21:20:43
428,Huarmey,48.4642,135.4567,280.15,65,40,8.0,RU,2021-04-02 21:23:20
429,Huarmey,0.5412,123.0595,297.37,95,100,1.77,ID,2021-04-02 21:22:53
430,Huarmey,55.3422,-131.6461,276.15,93,90,10.8,US,2021-04-02 21:23:21
431,Huarmey,-14.2694,-71.2261,286.89,57,100,2.47,PE,2021-04-02 21:23:21
432,Huarmey,-2.9701,119.8978,290.65,79,99,1.83,ID,2021-04-02 21:23:21
433,Huarmey,11.6667,92.75,298.09,70,100,2.01,IN,2021-04-02 21:23:22
434,Huarmey,-0.1934,-74.7819,300.64,88,71,1.03,CO,2021-04-02 21:23:22
435,Huarmey,26.3544,127.8686,295.15,94,90,2.57,JP,2021-04-02 21:23:22
436,Huarmey,51.4,12.2167,279.82,70,75,8.23,DE,2021-04-02 21:23:23
437,Huarmey,55.0667,-117.2859,278.15,33,74,1.54,CA,2021-04-02 21:23:23
438,Huarmey,4.095,30.6779,294.95,75,91,1.28,SS,2021-04-02 21:23:23
439,Huarmey,-9.7024,33.2697,289.6,95,90,1.41,MW,2021-04-02 21:23:23
440,Huarmey,70.0167,135.6,247.26,99,97,3.42,RU,2021-04-02 21:23:24
441,Huarmey,58.9097,53.2691,273.38,99,100,2.13,RU,2021-04-02 21:23:24
442,Huarmey,10.6333,-61.3333,302.59,65,20,5.14,TT,2021-04-02 21:23:24
443,Huarmey,48.9583,-65.5006,270.15,80,100,8.75,CA,2021-04-02 21:23:25
444,Huarmey,29.5958,-90.7195,290.93,34,1,3.6,US,2021-04-02 21:23:25
445,Huarmey,-39.0333,-67.5833,300.15,47,20,1.54,AR,2021-04-02 21:23:25
446,Huarmey,8.3018,30.1418,302.94,15,25,2.55,SS,2021-04-02 21:23:26
447,Huarmey,29.0605,-13.564,292.15,68,20,5.14,ES,2021-04-02 21:23:26
448,Huarmey,29.05,-109.2333,308.27,9,3,9.73,MX,2021-04-02 21:23:26
449,Huarmey,39.447,-86.1758,282.59,31,4,1.31,US,2021-04-02 21:23:27
450,Huarmey,7.0167,39.9833,283.72,74,25,2.14,ET,2021-04-02 21:23:27
451,Huarmey,7.6244,-11.8332,299.84,78,38,2.45,SL,2021-04-02 21:23:27
452,Huarmey,-35.1,173.7833,292.59,81,47,3.58,NZ,2021-04-02 21:23:28
453,Huarmey,36.5418,9.6633,290.15,82,20,2.06,TN,2021-04-02 21:23:28
454,Huarmey,8.9936,-79.5197,305.15,55,20,6.69,PA,2021-04-02 21:19:11
455,Huarmey,43.3,52.8,280.12,80,5,4.94,KZ,2021-04-02 21:21:23
456,Huarmey,38.421,-121.4238,300.37,14,1,3.09,US,2021-04-02 21:23:29
457,Huarmey,39.2667,141.8833,281.72,89,95,3.92,JP,2021-04-02 21:23:29
458,Huarmey,-35.3333,-72.4167,290.93,68,22,6.85,CL,2021-04-02 21:20:57
459,Huarmey,-15.8525,-48.9592,294.15,83,40,4.63,BR,2021-04-02 21:23:29
460,Huarmey,-26.1775,-58.1781,300.15,54,0,2.57,AR,2021-04-02 21:23:30
461,Huarmey,20.0,-3.0,302.68,8,25,5.23,ML,2021-04-02 21:23:30
462,Huarmey,21.95,108.6167,297.71,85,20,3.12,CN,2021-04-02 21:23:30
463,Huarmey,43.2686,-7.5406,284.82,94,81,3.13,ES,2021-04-02 21:23:31
464,Huarmey,-30.3833,153.1,292.15,88,40,4.63,AU,2021-04-02 21:23:31
465,Huarmey,8.2,-59.7833,299.96,68,90,3.42,GY,2021-04-02 21:23:27
466,Huarmey,39.9635,-4.8308,283.78,86,48,1.0,ES,2021-04-02 21:23:31
467,Huarmey,36.9034,-104.4391,295.15,8,20,3.09,US,2021-04-02 21:23:32
468,Huarmey,9.0333,-79.5,305.15,55,20,6.69,PA,2021-04-02 21:23:32
469,Huarmey,-15.7667,128.7333,295.15,94,100,1.93,AU,2021-04-02 21:23:32
470,Huarmey,5.2052,-4.4146,302.15,84,56,3.09,CI,2021-04-02 21:23:33
471,Huarmey,-43.5333,172.6333,286.48,82,38,1.54,NZ,2021-04-02 21:22:09
472,Huarmey,-11.55,20.7833,292.28,95,99,2.2,AO,2021-04-02 21:23:33
473,Huarmey,45.7225,12.3308,288.15,88,75,4.12,IT,2021-04-02 21:23:34
474,Huarmey,-14.9003,50.2788,297.05,87,25,3.46,MG,2021-04-02 21:23:34
475,Huarmey,4.8845,-1.7554,299.94,86,50,2.39,GH,2021-04-02 21:23:34
476,Huarmey,-11.3847,43.2844,301.04,78,74,5.57,KM,2021-04-02 21:23:35
477,Huarmey,-25.25,-57.1667,301.15,44,0,2.06,PY,2021-04-02 21:23:35
478,Huarmey,37.8876,58.516,288.15,44,75,4.12,TM,2021-04-02 21:23:36
479,Huarmey,46.6806,113.2792,269.15,47,4,0.81,MN,2021-04-02 21:23:36
480,Huarmey,10.3744,10.7288,301.21,12,20,5.51,NG,2021-04-02 21:23:36
481,Huarmey,60.7377,24.7773,274.82,93,75,3.09,FI,2021-04-02 21:23:37
482,Huarmey,-28.65,153.6167,295.15,60,75,4.63,AU,2021-04-02 21:23:37
483,Huarmey,15.7432,-96.4661,308.71,40,40,5.14,MX,2021-04-02 21:23:37
484,Huarmey,7.2441,-76.4356,300.87,81,100,1.56,CO,2021-04-02 21:23:37
485,Huarmey,43.6702,-7.4101,286.48,87,64,0.94,ES,2021-04-02 21:23:38
486,Huarmey,66.4167,112.4,238.52,100,100,1.62,RU,2021-04-02 21:23:38
487,Huarmey,54.3161,-130.3201,278.15,81,90,6.17,CA,2021-04-02 21:23:38
488,Huarmey,14.4,46.4667,293.99,34,6,2.43,YE,2021-04-02 21:23:39
489,Huarmey,-19.55,169.2667,300.42,81,87,3.15,VU,2021-04-02 21:21:38
490,Huarmey,16.5167,-98.75,304.65,48,0,6.28,MX,2021-04-02 21:23:39
491,Huarmey,4.2498,117.8871,296.15,94,20,2.0,MY,2021-04-02 21:23:39
492,Huarmey,19.8,85.85,300.15,94,40,1.54,IN,2021-04-02 21:23:40
493,Huarmey,-31.5375,-68.5364,301.71,28,92,3.53,AR,2021-04-02 21:20:30
494,Huarmey,30.3333,10.85,294.51,13,6,3.29,LY,2021-04-02 21:23:17
495,Huarmey,52.6876,35.7667,274.59,91,100,2.34,RU,2021-04-02 21:23:41
496,Huarmey,47.6136,-68.7964,269.82,63,100,3.09,CA,2021-04-02 21:23:41
497,Huarmey,-12.0667,134.2667,295.46,90,100,3.41,AU,2021-04-02 21:23:41
498,Huarmey,68.1214,13.5031,274.15,75,75,5.66,NO,2021-04-02 21:23:41
499,Huarmey,-41.4122,175.5153,288.15,67,75,1.54,NZ,2021-04-02 21:23:42
500,Huarmey,31.7561,25.0865,287.64,71,0,0.23,LY,2021-04-02 21:23:42
501,Huarmey,28.5,-106.0,304.82,23,75,9.77,MX,2021-04-02 21:21:57
502,Huarmey,-10.0272,-37.5622,301.66,50,9,7.95,BR,2021-04-02 21:23:42
503,Huarmey,-10.1256,-36.1756,299.52,71,9,4.74,BR,2021-04-02 21:23:43
504,Huarmey,41.3231,19.4414,286.15,76,90,0.51,AL,2021-04-02 21:23:43
505,Huarmey,12.5847,-81.7006,303.15,66,75,6.69,CO,2021-04-02 21:23:02
506,Huarmey,41.5,33.6667,275.82,88,44,1.53,TR,2021-04-02 21:23:43
507,Huarmey,20.35,110.1288,297.15,94,0,3.0,CN,2021-04-02 21:23:44
508,Huarmey,-45.4167,167.7167,280.43,73,79,0.63,NZ,2021-04-02 21:23:44
509,Huarmey,-11.6725,-61.1936,300.24,90,62,1.21,BR,2021-04-02 21:23:44
510,Huarmey,66.5606,67.7975,271.52,98,100,2.14,RU,2021-04-02 21:23:45
511,Huarmey,38.7992,-9.4469,288.71,88,75,1.54,PT,2021-04-02 21:23:45
512,Huarmey,50.2406,43.5908,280.94,62,75,3.21,RU,2021-04-02 21:23:45
513,Huarmey,-38.6533,178.0042,288.15,71,26,2.68,NZ,2021-04-02 21:23:46
514,Huarmey,8.0726,98.9105,301.48,100,20,1.54,TH,2021-04-02 21:23:46
515,Huarmey,40.7668,-72.8521,274.82,37,90,4.63,US,2021-04-02 21:23:46
516,Huarmey,24.4667,54.3667,298.15,69,0,1.03,AE,2021-04-02 21:22:41
517,Huarmey,13.35,-15.75,302.7,36,2,4.89,GM,2021-04-02 21:23:47
518,Huarmey,56.7179,63.7866,274.8,88,99,4.39,RU,2021-04-02 21:23:47
519,Huarmey,48.6499,-53.1147,286.15,54,98,2.57,CA,2021-04-02 21:23:47
520,Huarmey,20.7141,70.9822,297.85,76,95,3.01,IN,2021-04-02 21:23:48
521,Huarmey,1.2376,111.4621,295.93,100,100,0.11,MY,2021-04-02 21:23:48
522,Huarmey,-16.6228,-72.7111,295.52,76,23,4.13,PE,2021-04-02 21:23:48
523,Huarmey,6.8708,-10.8172,298.59,87,73,1.33,LR,2021-04-02 21:20:16
524,Huarmey,29.0361,114.5636,287.3,94,100,1.5,CN,2021-04-02 21:23:49
525,Huarmey,14.3122,121.1114,299.26,78,20,2.06,PH,2021-04-02 21:23:11
526,Huarmey,70.6333,147.9167,243.72,100,97,1.41,RU,2021-04-02 21:23:49
527,Huarmey,42.9472,72.7644,272.22,52,0,3.58,KZ,2021-04-02 21:23:49
528,Huarmey,-34.6833,150.8667,289.82,92,0,0.45,AU,2021-04-02 21:23:50
529,Huarmey,-25.1667,45.05,294.73,76,85,3.71,MG,2021-04-02 21:23:50
530,Huarmey,-27.7951,-64.2615,300.09,49,21,4.37,AR,2021-04-02 21:23:46
531,Huarmey,38.6979,-9.4215,288.71,79,87,2.85,PT,2021-04-02 21:23:51
532,Huarmey,5.3505,48.5268,301.14,74,2,5.22,SO,2021-04-02 21:23:51
533,Huarmey,3.8801,-77.0312,300.95,79,99,2.37,CO,2021-04-02 21:23:51
534,Huarmey,62.5833,6.1333,277.15,65,90,2.06,NO,2021-04-02 21:23:51
535,Huarmey,6.1241,81.1185,299.57,86,40,6.63,LK,2021-04-02 21:21:28
536,Huarmey,48.4001,-89.3168,282.15,27,90,6.17,CA,2021-04-02 21:21:53
537,Huarmey,15.5667,108.4833,298.15,94,20,0.51,VN,2021-04-02 21:23:52
538,Huarmey,-8.1711,-79.0092,294.15,83,82,5.14,PE,2021-04-02 21:23:52
539,Huarmey,62.487,17.3257,276.48,56,90,5.66,SE,2021-04-02 21:23:53
540,Huarmey,36.2505,-121.2516,295.93,46,79,5.36,US,2021-04-02 21:23:53
541,Huarmey,36.1683,54.348,291.25,35,46,1.39,IR,2021-04-02 21:23:53
542,Huarmey,43.7501,-81.7165,274.15,40,2,4.12,CA,2021-04-02 21:23:54
543,Huarmey,-6.1219,141.2906,295.8,98,99,1.09,PG,2021-04-02 21:23:54
544,Huarmey,-2.7333,-78.8333,294.15,46,75,2.06,EC,2021-04-02 21:23:54
545,Huarmey,39.3558,-9.3811,287.04,87,100,1.41,PT,2021-04-02 21:23:54
546,Huarmey,-7.9667,31.6167,286.8,92,4,0.84,TZ,2021-04-02 21:23:55
547,Huarmey,59.3098,14.1081,277.15,55,10,4.63,SE,2021-04-02 21:23:55
548,Huarmey,-8.145,159.5921,301.04,77,80,1.82,SB,2021-04-02 21:23:55
549,Huarmey,41.1415,-73.3579,275.37,35,90,5.66,US,2021-04-02 21:23:56
550,Huarmey,-0.9492,100.3543,298.15,78,90,1.54,ID,2021-04-02 21:23:56
551,Huarmey,-6.6447,-51.995,298.16,93,70,0.9,BR,2021-04-02 21:23:56
552,Huarmey,16.3333,-15.0,308.15,23,0,4.26,SN,2021-04-02 21:23:57
553,Huarmey,-5.5569,-80.8222,300.89,56,25,5.62,PE,2021-04-02 21:23:57
554,Huarmey,19.6667,78.5333,302.03,13,2,1.21,IN,2021-04-02 21:23:57
555,Huarmey,57.1056,12.2508,278.15,61,4,3.58,SE,2021-04-02 21:23:57
556,Huarmey,-16.2525,-47.9503,298.15,69,75,2.06,BR,2021-04-02 21:23:58
557,Huarmey,-6.8844,112.2051,298.75,87,48,1.78,ID,2021-04-02 21:21:18
558,Huarmey,49.8668,-111.3684,290.15,21,20,3.09,CA,2021-04-02 21:23:58
559,Huarmey,54.1001,77.6646,271.82,88,100,6.8,RU,2021-04-02 21:23:59
560,Huarmey,46.4083,-105.8406,294.15,16,1,3.58,US,2021-04-02 21:23:59
561,Huarmey,-10.0681,-78.1522,296.52,75,86,4.55,PE,2021-04-02 21:23:59
